Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,67,00,00,0,0,00,0,00,49,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,20,00,00,0,0,00,0,00,30,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,3,00,00,0,0,00,0,00,14,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,10,00,00,0,0,00,0,00,4,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,25,00,00,0,0,00,0,00,26,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,21,00,00,0,0,00,0,00,22,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,0,00,00,0,10,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,64,00,00,0,0,00,0,00,42,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,109,00,00,0,0,00,0,00,49,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,San Blas,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,30,00,00,0,0,00,0,00,18,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,29,00,00,0,0,00,0,00,44,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0,00,00,0,10,00,0,1,00,0,0,00,00,4,00,0,0,00,0,0,00,0,00,0,0,0,00,92,00,00,0,0,00,0,00,255,00,00,00,0,0,00,00,00,00,161,00,00,00,00,00,00,00,0,00,00,00,00,48,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,3,00,0,00,0,0,0,00,279,00,00,0,0,00,0,00,159,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Capital,Mendoza,50007010,45,00,00,28,60,00,81,67,00,0,429,00,00,"1,168",00,544,1,00,233,"4,682",00,"1,323",00,601,"1,046",845,00,"13,172",00,00,"6,114",0,00,0,00,"5,788",00,00,00,"9,774",129,00,00,00,00,"16,736",00,00,00,00,180,00,00,29,00,10,00,00,"45,396",00,00,00,1,00,00,00,00,00,1,1,00,00,00,00,00,10,00,00,"3,190"
MENDOZA,General Alvear,Bowen,50014010,1,00,00,0,00,00,0,0,00,47,0,00,00,23,00,0,0,00,1,17,00,0,00,0,0,4,00,43,00,00,19,0,00,0,00,0,00,00,00,0,0,00,00,00,00,1,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,General Alvear,Carmensa,50014020,0,00,00,0,00,00,0,0,00,47,0,00,00,20,00,0,0,00,0,8,00,0,00,0,0,4,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,General Alvear,General Alvear,50014030,0,00,00,0,00,00,8,54,00,"1,170",6,00,00,"1,667",00,171,0,00,43,"1,979",00,0,00,282,0,291,00,"2,884",00,00,"1,161",0,00,0,00,457,00,00,00,0,2,00,00,00,00,343,00,00,00,00,00,00,00,0,00,00,00,00,100,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,26
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0,00,00,0,00,00,0,0,00,0,0,00,00,3,00,0,0,00,0,65,00,0,00,0,0,5,00,1,00,00,5,0,00,0,00,9,00,00,00,0,0,00,00,00,00,222,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,258
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,5,00,00,12,10,00,72,11,00,0,0,00,00,103,00,"1,683",0,00,0,939,00,0,00,"1,224",248,17,00,704,00,00,"1,601",0,00,0,00,278,00,00,00,0,0,00,00,00,00,"5,813",00,00,00,00,00,00,00,0,00,00,00,00,"15,628",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,"7,114"
MENDOZA,Godoy Cruz,Las Tortugas,50021010,0,00,00,0,00,00,0,0,00,0,0,00,00,3,00,0,0,00,0,29,00,0,00,0,0,1,00,2,00,00,1,0,00,0,00,8,00,00,00,0,0,00,00,00,00,331,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,384
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,0,00,00,0,00,00,0,0,00,0,0,00,00,2,00,0,0,00,0,11,00,0,00,0,0,12,00,3,00,00,0,0,00,0,00,6,00,00,00,0,0,00,00,00,00,115,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,147
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,10,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,8
MENDOZA,Guaymallén,Bermejo,50028030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,59,00,0,00,0,0,10,00,0,00,00,4,0,00,0,00,75,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,1
MENDOZA,Guaymallén,Buena Nueva,50028030,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,131,00,0,00,0,0,22,00,0,00,00,1,0,00,0,00,76,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,152,00,0,00,0,0,32,00,0,00,00,3,0,00,0,00,124,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Colonia Segovia,50028010,0,00,00,0,00,00,0,0,00,0,0,00,00,114,00,0,0,00,0,25,00,0,00,0,0,7,00,0,00,00,0,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Dorrego,50028030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,1,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,El Sauce,50028030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,7,00,0,00,0,0,3,00,0,00,00,0,0,00,0,00,4,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Guaymallén,50028020,1,00,00,12,00,00,223,15,00,0,6,00,00,79,00,"1,776",0,00,0,"1,292",00,0,00,"1,700",59,5,00,290,00,00,"1,531",0,00,0,00,87,00,00,00,0,0,00,00,00,00,"1,850",00,00,00,00,00,00,00,0,00,00,00,00,"19,621",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,"5,743"
MENDOZA,Guaymallén,Jesus Nazareno,50028050,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,122,00,0,00,0,0,33,00,0,00,00,2,0,00,0,00,101,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,La Primavera,50028030,27,00,00,0,00,00,0,0,00,0,0,00,00,9,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Las Cañas,50028050,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,104,00,0,00,0,0,19,00,0,00,00,4,0,00,0,00,91,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Los Corralitos,50028040,29,00,00,1,00,00,3,0,00,0,0,00,00,20,00,36,0,00,0,0,00,0,00,16,0,0,00,0,00,00,48,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Otros,Sin Datos,0,00,00,0,00,00,0,75,00,0,48,00,00,8,00,0,0,00,5,0,00,0,00,0,0,14,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Pedro Molina,50028030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,66,00,0,00,0,0,6,00,0,00,00,0,0,00,0,00,39,00,00,00,0,0,00,00,00,00,2,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Puente de Hierro,50028050,105,00,00,3,00,00,8,0,00,0,0,00,00,11,00,217,0,00,0,0,00,0,00,436,0,0,00,0,00,00,597,0,00,0,00,0,00,00,00,0,0,00,00,00,00,3,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,0,00,00,0,10,00,0,0,00,0,0,00,00,0,00,0,0,00,0,108,00,0,00,0,0,15,00,0,00,00,3,0,00,0,00,225,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,109,00,0,00,0,0,38,00,0,00,00,4,0,00,0,00,51,00,00,00,0,0,00,00,00,00,12,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,17
MENDOZA,Guaymallén,San Jose,50028030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,66,00,0,00,0,0,13,00,0,00,00,1,0,00,0,00,32,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Ingeniero Giagnoni,50035010,0,00,00,2,00,00,39,33,00,0,21,00,00,4,00,"1,104",0,00,2,13,00,0,00,"1,323",0,6,00,0,00,00,"1,259",0,00,0,00,0,00,00,00,0,0,00,00,00,00,160,00,00,00,00,00,00,00,0,00,00,00,00,48,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Junín,50035020,94,00,00,0,00,00,2,53,00,0,34,00,00,20,00,30,0,00,4,51,00,0,00,79,0,10,00,0,00,00,408,0,00,0,00,0,00,00,00,0,0,00,00,00,00,562,00,00,00,00,00,00,00,0,00,00,00,00,181,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,La Colonia,50035030,1,00,00,0,00,00,0,31,00,0,20,00,00,189,00,0,0,00,2,50,00,0,00,0,0,13,00,0,00,00,94,0,00,0,00,0,00,00,00,0,0,00,00,00,00,316,00,00,00,00,00,00,00,0,00,00,00,00,102,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Los Barriales,50035040,67,00,00,0,00,00,6,44,00,0,28,00,00,25,00,168,0,00,3,0,00,0,00,308,0,8,00,0,00,00,350,0,00,0,00,0,00,00,00,0,0,00,00,00,00,3,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Medrano,50035050,0,00,00,0,00,00,0,385,00,0,246,00,00,43,00,0,0,00,27,0,00,0,00,0,0,73,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Otros,Sin Datos,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,2,00,0,00,0,0,0,00,0,00,00,5,0,00,0,00,0,00,00,00,0,0,00,00,00,00,17,00,00,00,00,00,00,00,0,00,00,00,00,6,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Phillips,50035060,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Junín,Rodríguez Peña,50035070,26,00,00,0,00,00,0,11,00,0,7,00,00,1,00,0,0,00,1,0,00,0,00,0,0,2,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,La Paz,La Paz,50042020,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,61,0,00,0,0,00,0,00,156,0,0,00,0,00,00,168,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,Blanco Encalada,50049010,0,00,00,0,00,00,0,0,00,0,0,00,00,4,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,El Challao,50049040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,122,00,0,00,0,0,32,00,0,00,00,3,0,00,0,00,46,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,El Plumerillo,50049040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,25,00,0,00,0,0,5,00,0,00,00,1,0,00,0,00,5,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,El Resguardo,50049040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,3,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,El Zapallar,50049040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,64,00,0,00,0,0,11,00,0,00,00,0,0,00,0,00,9,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,Las Heras,50049050,5,00,00,3,00,00,41,7,00,0,1,00,00,55,00,570,0,00,0,978,00,0,00,397,14,59,00,52,00,00,207,0,00,0,00,70,00,00,00,0,0,00,00,00,00,"13,241",00,00,00,00,00,00,00,0,00,00,00,00,39,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,12
MENDOZA,Las Heras,Panquehua,50049040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,4,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,Papagayos,50049040,0,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,Puente del Inca,50049090,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Las Heras,Uspallata,50049110,0,00,00,0,00,00,13,0,00,0,0,00,00,0,00,269,0,00,0,0,00,0,00,203,0,3,00,0,00,00,95,0,00,0,00,0,00,00,00,0,0,00,00,00,00,566,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,3 de Mayo,50056150,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,17,00,0,00,0,0,3,00,0,00,00,1,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,Barrio Los Olivos,50056070,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,7,0,00,0,0,00,0,00,54,0,0,00,0,00,00,168,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,Costa de Araujo,50056080,0,00,00,0,00,00,0,62,00,0,40,00,00,27,00,0,0,00,4,14,00,0,00,0,0,27,00,0,00,00,1,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,El Vergel,50056100,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,17,00,0,00,0,0,5,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,18,00,0,00,0,0,8,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,Jocolí,50056120,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,20,00,0,00,0,0,7,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,Jocolí Viejo,50056130,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,15,00,0,00,0,0,10,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Lavalle,Villa Tulumaya,50056160,0,00,00,0,00,00,0,0,00,0,0,00,00,293,00,0,0,00,0,70,00,0,00,0,0,17,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,Agrelo,50063010,628,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,1,00,0,00,0,0,1,00,0,00,00,0,0,00,0,00,1,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,92,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,Cacheuta,50063030,29,00,00,0,00,00,0,0,00,0,0,00,00,2,00,3,0,00,0,0,00,0,00,4,0,0,00,0,00,00,11,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,Carrodilla,50063060,175,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,341,00,0,00,0,0,82,00,2,00,00,14,0,00,0,00,54,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,222,00,00,0,00,00,0,0,00,0,0,00,00,1,00,0,0,00,0,509,00,0,00,0,0,97,00,0,00,00,14,0,00,0,00,64,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,30,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,Costa Flores,50063040,150,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
MENDOZA,Luján de Cuyo,El Carrizal,50063050,30,00,00,0,00,00,0,6,00,0,4,00,00,1,00,0,0,00,0,0,00,0,00,0,0,1,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
